א,"unkn0102-1, jeru0492-5, jord0001-419",א,X,w-א,UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לקדש,"masa0456-2, masa0457-3",קֹדֶשׁ,ADJ,w-לקדש,TOINFINITIVE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,holy,,,
לקיבז,jeru0395-1,,,w-לקיבז,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לרמשא,"jeru0357-20, jeru0357-12",רַמְשָׁא,NOUN,w-לרמשא,Aramaic 1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,y,evening,,,,,,,,,,,,
לש,,,,w-לש,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לשות,,לוש,VERB,w-לשות,VERB FEMININE PLURAL PERSON_ANY PRESENT UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לשלושת,jord0001-406,שְׁלוֹשָׁה,X,w-לשלושת,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE ADJECTIVE FEMININE SINGULAR CONSTRUCT UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לשלשת,jord0001-92,שְׁלוֹשָׁה,X,w-לשלשת,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NUMBER MASCULINE PLURAL CONSTRUCT UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לשנם,,,,w-לשנם,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ם,,,,w-ם,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מ,"unkn0102-13, jeru0378-1, masa0598-2, masa0597-2",מ,,w-מ,NUMBER UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,x,Gaza,https://pleiades.stoa.org/places/687902,,,,,,,,,,,,,,
מתמת,,,,w-מתמת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מא,,,,w-מא,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מאה,jeru0449-1,מֵאָה,X,w-מאה,NUMBER FEMININE SINGULARPLURAL ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מאמא,jaff0054-9,אִמָּא,NOUN,w-מאמא,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NOUN FEMININE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,y,mother,,,,,,,,,,,,,,,,,
מאני,jeru0449-3,אֳנִי,NOUN,w-מאני,NOUN FEMININE PLURAL ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,y,fleet,,,,,,,,,,,,,,,,,,,,,
מבית,jeru0300-8,בַּיִת,NOUN,w-מבית,PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,y,house,,,,,,,,,y,house,,,,,
מביתי,jord0001-44,בַּיִת,NOUN,w-מביתי,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_MASCULINEFEMININE SUF_SINGULAR SUF_PERSON_1,,,,,,,,,,,,,,,,,y,house,,,,,,,,,y,house,,,,,
מבמני,,בֵּן,NOUN,w-מבמני,Aramaic 2-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE PARTICIPLE MASCULINE SINGULAR PERSON_3 ABSOLUTE PASSIVE UNSPECIFIED,,,,,,,,,,,,,,,y,"son, descendant",,,,,,,,,,,,,,,,,
מבקש,jord0001-79,בקש,VERB,w-מבקש,VERB MASCULINE SINGULAR PERSON_ANY PRESENT UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מגה,beth0246-5,מגה,PROPN,w-מגה,ADJECTIVE MASCULINE SINGULAR ABSOLUTE UNSPECIFIED,,,y,f,Jewish,Megah,,,,,,,,,,,,,,,,,,,,,,,,,,,
מדרשו,dabb0006-3,מִדְרָשׁ,NOUN,w-מדרשו,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_MASCULINE SUF_SINGULAR SUF_PERSON_3,,,,,,,,,,,,,,,,,y,house of study,,,,,,,,,,,y,house of study,,,
מה,jord0001-109,מָה,PRON,w-מה,PRONOUN UNSPECIFIED SINGULAR PERSON_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מוזנים,tibe0001-6,מוֹזְנַיִם,PROPN,w-מוזנים,PARTICIPLE MASCULINE PLURAL PERSON_ANY ABSOLUTE PASSIVE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,Zodiac sign,Libra
מושבו,,,,w-מושבו,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מי,jord0001-385,מִי,PRON,w-מי,INTERROGATIVE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מיאשה,beth0244-12,מיאשה,PROPN,w-מיאשה,PARTICIPLE FEMININE SINGULAR PERSON_3 ABSOLUTE PASSIVE UNSPECIFIED,,,y,m,Jewish,Miashah,,,,,,,,,,,,,,,,,,,,,,,,,,,
מיכאל,jord0001-156,מִיכָאֵל,PROPN,w-מיכאל,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,"angel, Michael",,,
מין,masa0449-9,מִין,,w-מין,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מירושלם,jeru0350-4,יְרוּשָׁלַיִם,PROPN,w-מירושלם,PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,y,Jerusalem,https://pleiades.stoa.org/places/687928,,,,,,,,,,,,,,
מל,,,,w-מל,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מלאכה,"jord0001-155, jord0001-176",מַלְאָךְ,NOUN,w-מלאכה,NOUN FEMININE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,angel,,,
מלכין,jeru0335-1,מֶלֶךְ,NOUN,w-מלכין,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,y,government,king,,,,,,,,,,,,,y,king,,,,,,,,,
מלכנ,tdor0002-1,מלכנ,PROPN,w-מלכנ,VERB MASCULINE SINGULAR PERSON_3 PAST UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_NOMINATIVE UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מלפני,jord0001-104,לִּפְנֵי,PREP,w-מלפני,2-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NOUN MASCULINE PLURAL ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_MASCULINEFEMININE SUF_SINGULAR SUF_PERSON_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מלפניך,jord0001-401,לִּפְנֵי,PREP,w-מלפניך,PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE PREPOSITION SUF_PRONOMINAL SUF_TYPE_NOMINATIVE SUF_MASCULINE SUF_SINGULAR SUF_PERSON_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ממירושלם,jord0001-204,יְרוּשָׁלַיִם,PROPN,w-ממירושלם,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE PROPERNAME MASCULINE SINGULAR UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,y,Jerusalem,https://pleiades.stoa.org/places/687928,,,,,,,,,,,,,,
מן,"jord0001-125, jord0001-249, qumr0001-37, jord0001-430, jeru0357-18, jord0001-80, jord0001-73, jord0001-311",מִן,PREP,w-מן,PREPOSITION UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מןמז,masa0544-1,,,w-מןמז,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מנה,jeru0376-1,מנה,PROPN,w-מנה,Aramaic PREPOSITION UNSPECIFIED,,,y,f,Jewish,Minah,,,,,,,,,,,,,,,,,,,,,,,,,,,
מנוחתה,beth0242-1,מְנוּחָה,NOUN,w-מנוחתה,NOUN FEMININE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_FEMININE SUF_SINGULAR SUF_PERSON_3,,,,,,,,,,,,,,,,,y,resting place,,,,,,,,,,,y,resting place,,,
מנחות,beth0237-3,נוח,VERB,w-מנחות,NOUN FEMININE PLURAL ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מנחם,"jeru0449-16, jeru0418-2, jeru0449-18",מְנַחֵם,PROPN,w-מנחם,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Menahem,,,,,,,,,,,,,,,,,,,,,,,,,,,
מס,,,,w-מס,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מעזיה,,מַעַזְיָה,PROPN,w-מעזיה,[none provided],,,y,m,Jewish,Maaziah,,y,religious,priest of Maaziah,,,,,,,,,,,,,,,,,,,y,priest of Maaziah,,,
מעט,jord0001-128,מְעַט,ADV,w-מעט,ADVERB UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מעין,qumr0002-9,עַיִן,NOUN,w-מעין,PREPOSITION UNSPECIFIED,,,,,,,,,,,,,,,,,y,"spring, Ein-Gedi",https://pleiades.stoa.org/places/196074068,,,,,,,,,,,,,,
מעניה,jeru0492-12,עָנִי,ADJ,w-מעניה,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NOUN FEMININE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מערב,masa0550-1,מערב,ADJ,w-מערב,ADJECTIVE MASCULINE SINGULAR ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,direction,west
מעשר,masa0441-1,מַעֲשֵׂר,NOUN,w-מעשר,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,y,tithe,y,tithe,y,tithe,,,
מפט,,,,w-מפט,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מפנון,jeru0350-2,פנון,PROPN,w-מפנון,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE ADJECTIVE MASCULINE SINGULAR ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,y,Banias,https://pleiades.stoa.org/places/678324,,,,,,,,,,,,,,
מצוותיו,ahma0001-6,מִצְוָה,NOUN,w-מצוותיו,NOUN FEMININE PLURAL ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_MASCULINE SUF_SINGULAR SUF_PERSON_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,commandment,,,
מצות,huqo0001-8,מִצְוָה,NOUN,w-מצות,NOUN FEMININE PLURAL ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,commandment,,,
מק,,,,w-מק,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מקום,jaff0054-2,מָקוֹם,NOUN,w-מקום,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_MASCULINE SUF_SINGULAR SUF_PERSON_3,,,,,,,,,,,,,,,,,y,"place, tomb",,,,,,,,,,,,,,,
מקים,beth0255-7,מקים,PROPN,w-מקים,VERB MASCULINE SINGULAR PERSON_ANY PRESENT UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Mokimos,,,,,,,,,,,,,,,,,,,,,,,,,,,
מר,,,,w-מר,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מרד,jeru0492-13,,ADJ,w-מרד,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מריה,"jeru0452-1, jeru0412-1, jeru0454-1",מריה,PROPN,w-מריה,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_MASCULINE SUF_SINGULAR SUF_PERSON_3,,,y,f,Jewish,Maria,,,,,,,,,,,,,,,,,,,,,,,,,,,
מרים,"beth0243-1, jeru0300-1",,PROPN,w-מרים,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,f,Jewish,Miriam,,,,,,,,,,,,,,,,,,,,,,,,,,,
מרעיש,jord0001-132,רעש,VERB,w-מרעיש,ADJECTIVE MASCULINE SINGULAR ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מרתא,jeru0506-1,מָרְתָא,PROPN,w-מרתא,NOUN FEMININE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,y,f,Jewish,Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,
מש,,,,w-מש,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
משח,"jeru0357-23, jeru0357-11",מִשְׁחָא,NOUN,w-משח,Aramaic NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,y,oil,,,,,
משכבו,"beth0227-2, beth0227-13, beth0228-2, beth0238-7",מִשְׁכָּב,NOUN,w-משכבו,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_MASCULINE SUF_SINGULAR SUF_PERSON_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,resting place,,,
משמר,ahma0001-3,שמר,VERB,w-משמר,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מת,,,,w-מת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מתו,,,,w-מתו,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מתח,,,,w-מתח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מתיה,"anna0001-1, masa0498-1",מַתְיָה,PROPN,w-מתיה,NOUN FEMININE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_MASCULINE SUF_SINGULAR SUF_PERSON_3,,,y,m,Jewish,Mathias,,,,,,,,,,,,,,,,,,,,,,,,,,,
מתכמתב,,,,w-מתכמתב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מתת,,מַתִּתְיָה,PROPN,w-מתת,[none provided],,,y,m,Jewish,Mathias,,,,,,,,,,,,,,,,,,,,,,,,,,,
מתתיה,"jeru0319-1, jeru0485-1, jeru0466-2, jeru0466-1",מַתִּתְיָה,PROPN,w-מתתיה,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Mathias,,,,,,,,,,,,,,,,,,,,,,,,,,,
ן,jord0001-215,,,w-ן,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
נ,"masa0401-2, unkn0102-14",נ,,w-נ,NUMBER UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
נא,jord0001-265,נָא,INTJ,w-נא,INTERJECTION UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
נבי,,,,w-נבי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
נביאים,,נָבִיא,NOUN,w-נביאים,NOUN MASCULINE PLURAL ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,y,prophet,,,,y,prophet,,,,
נביאין,jord0001-67,נְבִיָּא,NOUN,w-נביאין,NOUN MASCULINE PLURAL ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,y,prophet,,,,y,prophet,,,,
נה,masa0507-1,,,w-נה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
נוח,jaff0052-9,נוח,VERB,w-נוח,ADJECTIVE MASCULINE SINGULAR ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,resting place,,,,
נוטוס,masa0462-3,נוטוס,PROPN,w-נוטוס,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Notos,,,,,,,,,,,,,,,,,,,,,,,,,,,
נחמיה,"jeru0503-1, beth0237-10, akld0021-3, jeru0504-1",נְחֶמְיָה,PROPN,w-נחמיה,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Nehemiah,,,,,,,,,,,,,,,,,,,,,,,,,,,
נטירא,akld0023-1,נטירא,PROPN,w-נטירא,PARTICIPLE FEMININE SINGULAR PERSON_3 ABSOLUTE PASSIVE UNSPECIFIED,,,y,m,Jewish,Natira,,,,,,,,,,,,,,,,,,,,,,,,,,,
ני,,,,w-ני,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ניח,mari0004-5,נוח,VERB,w-ניח,ADJECTIVE MASCULINE SINGULAR ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ניחמיה,beth0271-2,ניחמיה,,w-ניחמיה,VERB MASCULINE SINGULAR PERSON_3 FUTURE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_ACCUSATIVE SUF_MASCULINE SUF_SINGULAR SUF_PERSON_3,,,y,m,Jewish,Nehemiah,,,,,,,,,,,,,,,,,,,,,,,,,,,
ניסן,tibe0002-2,נִיסָן,NOUN,w-ניסן,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,y,"spring, Nisan",Hebrew,,,,,,,,,,,
נן,,,,w-נן,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
נסן,,נִיסָן,NOUN,w-נסן,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_FEMININE SUF_PLURAL SUF_PERSON_3,,,,,,,,,,,,,,,,,,,,y,"spring, Nisan",Hebrew,,,,,,,,,,,
נער,tdor0002-2,נַעַר,NOUN,w-נער,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,y,servant,,,,,,,y,servant,,,,,,,,,
נפק,jeru0369-4,נפק,VERB,w-נפק,VERB MASCULINE SINGULAR PERSON_3 PRESENT UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
נפש,"beth0271-1, jaff0052-10, mari0004-6",נֶפֶשׁ,NOUN,w-נפש,NOUN FEMININE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,soul,,,
נצח,masa0545-1,נצח,NOUN,w-נצח,VERB MASCULINE SINGULAR PERSON_3 PAST PASSIVE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,y,"blood, juice",,,,,
נשבר,jord0001-102,נִשְׁבָּר,ADJ,w-נשבר,ADJECTIVE MASCULINE SINGULAR ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
נשיא,juda0001-4,נָשִׂיא,NOUN,w-נשיא,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,y,government,prince,,,,,,,,,,,,,y,prince,,,,,,,,,
נתי,jeru0387-3,נתי,PROPN,w-נתי,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Natai,,,,,,,,,,,,,,,,,,,,,,,,,,,
נתמ,,נָתָן,PROPN,w-נתמ,[none provided],,,y,m,Jewish,Nathan,,,,,,,,,,,,,,,,,,,,,,,,,,,
נתנ,,נָתָן,PROPN,w-נתנ,[none provided],,,y,m,Jewish,Nathan,,,,,,,,,,,,,,,,,,,,,,,,,,,
נתנאל,jeru0454-3,נְתַנְאֵל,PROPN,w-נתנאל,[none provided],,,y,m,Jewish,Nathaniel,,,,,,,,,,,,,,,,,,,,,,,,,,,
ס,"masa0590-1, jeru0369-5, jeru0369-8, jeru0371-4",סְאָה,NOUN,w-ס,NUMBER UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,y,seah,,,,,,,
סט,,,,w-סט,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
סימי,jeru0457-1,סִימַי,PROPN,w-סימי,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Simai,,,,,,,,,,,,,,,,,,,,,,,,,,,
סמון,masa0415-2,סמון,PROPN,w-סמון,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,
סמעון,,שִׁמְעוֹן,PROPN,w-סמעון,[none provided],,,y,m,Jewish,Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,
סקים,,,,w-סקים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
סתום,jord0001-268,סָתוּם,ADJ,w-סתום,ADJECTIVE MASCULINE SINGULAR ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ע,,,,w-ע,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
עב,,,,w-עב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
עבד,"jord0001-357, qumr0001-35",עֶבֶד,NOUN,w-עבד,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,y,servant,,,,,,,y,servant,,,,,,,,,
עבדי,,עֶבֶד,NOUN,w-עבדי,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_FEMININE SUF_SINGULAR SUF_PERSON_1,,,,,,,,,,,,,,,y,servant,,,,,,,y,servant,,,,,,,,,
עה,,,,w-עה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
עהן,,,,w-עהן,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
עובד,jeru0303-14,עוֹבֵד,"PROPN, VERB",w-עובד,PARTICIPLE MASCULINE SINGULAR PERSON_ANY ABSOLUTE UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Obed,,,,,,,,,,,,,,,,,,,,,,,,,,,
עוד,jord0001-127,עוֹד,ADV,w-עוד,DET_QUANTIFIER UNSPECIFIED UNSPECIFIED ABSOLUTECONSTRUCT UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
עודה,,,,w-עודה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
עוזרל,,עוּזְרָר,NOUN,w-עוזרל,ADJECTIVE MASCULINE SINGULAR ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,y,medlar,,,,,
עולם,jeru0343-1,עוֹלָם,NOUN,w-עולם,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,y,world,,y,eternity,,,,,,,,,,,,
עומד,jord0001-115,עמד,VERB,w-עומד,VERB MASCULINE SINGULAR PERSON_ANY PRESENT UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
עושה,jord0001-367,עוֹשֶׂה,VERB,w-עושה,PARTICIPLE MASCULINE SINGULAR PERSON_ANY ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
עזרה,masa0394-1,עזרה,,w-עזרה,NOUN FEMININE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Ezra,,,,,,,,,,,,,,,,,,,,,,,,,,,
עיי,mari0004-4,,,w-עיי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
על,"jord0001-187, jord0001-321, jord0001-147, beth0236-2, jord0001-206, jord0001-252, jord0001-57, mger0150-5, beth0234-2",עַל,PREP,w-על,PREPOSITION UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
עליך,jord0001-316,עַל,PREP,w-עליך,PREPOSITION SUF_PRONOMINAL SUF_TYPE_NOMINATIVE SUF_MASCULINE SUF_SINGULAR SUF_PERSON_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
עלירושלם,,יְרוּשָׁלַיִם,PROPN,w-עלירושלם,[none provided],,,,,,,,,,,,,,,,,y,Jerusalem,https://pleiades.stoa.org/places/687928,,,,,,,,,,,,,,
עלם,jord0001-446,עוֹלָם,NOUN,w-עלם,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,y,world,,y,eternity,,,,,,,,,,,,
עלעזר,,אֶלְעָזָר,PROPN,w-עלעזר,PROPERNAME MASCULINE SINGULAR UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Eleazar,,,,,,,,,,,,,,,,,,,,,,,,,,,
עם,"beth0237-33, beth0243-6",עִם,PREP,w-עם,PREPOSITION UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
עמו,,עַם,NOUN,w-עמו,[none provided],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
עמי,jord0001-343,עַם,NOUN,w-עמי,PREPOSITION UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
עמידת,,עֲמִידָה,,w-עמידת,NOUN FEMININE SINGULAR CONSTRUCT UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,resurrection,,,
עמך,,עַם,NOUN,w-עמך,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_MASCULINE SUF_SINGULAR SUF_PERSON_2,,,,,,,,,,,,,y,"people, nation",,,,,,,,,,,,,,,,,,,
